"age","c_charge_degree","c_charge_desc","race","score_text","sex","priors_count","juv_fel_count","juv_misd_count","juv_other_count","decile_score","two_year_recid","length_of_stay","priors_1","priors_234","priors_5plus","juv_fel_1plus","juv_misd_1plus","juv_other_1plus","charge_any_drug","charge_any_violence_aggression","charge_any_theft","length_of_stay_thresh"
21,"M","Burglary Structure Unoccup","Caucasian","Low","Male",0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,1
32,"M","Battery","Caucasian","Low","Female",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
22,"F","Tampering With Physical Evidence","African-American","Low","Male",1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
51,"F","Possession of Cocaine","African-American","Low","Male",3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
20,"F","Resist Officer w/Violence","African-American","High","Male",2,0,0,1,10,1,129,0,1,0,0,0,1,0,1,0,30
35,"F","Possession Of Amphetamine","Caucasian","Low","Male",2,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1
37,"F","arrest case no charge","African-American","Low","Female",3,0,0,0,1,0,29,0,1,0,0,0,0,0,0,0,29
28,"M","Susp Drivers Lic 1st Offense","African-American","Medium","Male",0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
41,"M","Battery","Caucasian","Medium","Male",3,0,0,0,5,1,2,0,1,0,0,0,0,0,1,0,2
24,"M","Battery","African-American","High","Male",0,0,0,0,8,1,2,0,0,0,0,0,0,0,1,0,2
33,"M","Battery","African-American","Low","Female",3,0,0,0,4,0,2,0,1,0,0,0,0,0,1,0,2
30,"F","arrest case no charge","Caucasian","Medium","Female",4,0,0,0,6,0,30,0,1,0,0,0,0,0,0,0,30
20,"F","Burglary Unoccupied Dwelling","African-American","Medium","Male",1,0,0,0,7,1,6,1,0,0,0,0,0,0,0,1,6
42,"F","arrest case no charge","African-American","Low","Female",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40,"F","arrest case no charge","African-American","Medium","Female",15,0,0,0,7,1,66,0,0,1,0,0,0,0,0,0,30
39,"F","Poss Unlaw Issue Id","African-American","Low","Male",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1
21,"F","Grand Theft (Motor Vehicle)","African-American","Medium","Male",0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,3
39,"F","Poss Contr Subst W/o Prescript","Caucasian","Low","Male",2,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,2
24,"F","Possession of Cannabis","Caucasian","Low","Male",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
41,"F","Driving While License Revoked","African-American","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39,"F","Possession of Cannabis","African-American","Low","Male",1,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,1
24,"F","Grand Theft in the 3rd Degree","African-American","High","Female",3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0
24,"F","Grand Theft in the 3rd Degree","African-American","Low","Female",1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,1
29,"M","Disorderly Conduct","African-American","Low","Male",0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
25,"M","Prowling/Loitering","Caucasian","Medium","Male",2,0,0,0,5,1,11,0,1,0,0,0,0,0,0,0,11
23,"F","Grand Theft in the 3rd Degree","Caucasian","Medium","Female",0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,1,2
22,"F","Poss3,4 Methylenedioxymethcath","African-American","High","Male",1,0,0,1,10,1,0,1,0,0,0,0,1,1,0,0,0
26,"M","Battery","Other","Medium","Female",4,0,0,0,7,1,2,0,1,0,0,0,0,0,1,0,2
26,"M","Operating W/O Valid License","African-American","High","Male",3,0,3,0,9,1,205,0,1,0,0,1,0,0,0,0,30
24,"M","PL/Unlaw Use Credit Card","African-American","Medium","Female",3,0,0,0,6,1,3,0,1,0,0,0,0,0,0,0,3
44,"M","Viol Injunct Domestic Violence","African-American","Medium","Male",0,0,0,0,5,0,34,0,0,0,0,0,0,0,1,0,30
36,"F","arrest case no charge","Caucasian","Low","Male",1,0,0,0,2,1,19,1,0,0,0,0,0,0,0,0,19
39,"F","Grand Theft in the 3rd Degree","Caucasian","High","Male",10,0,0,0,8,1,1,0,0,1,0,0,0,0,0,1,1
42,"F","Possession of LSD","Caucasian","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1
45,"M","DUI Property Damage/Injury","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
25,"F","Resist Officer w/Violence","African-American","High","Male",7,0,1,0,10,1,20,0,0,1,0,1,0,0,1,0,20
33,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Male",0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,5
25,"M","DUI Level 0.15 Or Minor In Veh","Caucasian","Low","Male",0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
32,"F","arrest case no charge","African-American","Low","Male",5,0,1,0,4,0,9,0,0,1,0,1,0,0,0,0,9
23,"F","Deliver Cannabis","African-American","Medium","Male",0,0,0,0,7,0,4,0,0,0,0,0,0,1,0,0,4
39,"M","Battery","Caucasian","Medium","Male",0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,2
27,"F","Grand Theft Firearm","African-American","High","Male",12,0,0,0,8,1,1,0,0,1,0,0,0,0,0,1,1
35,"M","Battery","Caucasian","Medium","Female",4,0,0,0,7,0,2,0,1,0,0,0,0,0,1,0,2
38,"M","Battery","African-American","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
30,"F","arrest case no charge","African-American","Low","Male",4,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,7
30,"F","Burglary Unoccupied Dwelling","Caucasian","Medium","Male",1,0,0,0,5,0,29,1,0,0,0,0,0,0,0,1,29
30,"M","Battery","Caucasian","High","Female",0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
26,"F","Grand Theft (Motor Vehicle)","African-American","High","Male",18,1,1,0,10,1,198,0,0,1,1,1,0,0,0,1,30
31,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,2
34,"F","Grand Theft (Motor Vehicle)","Other","Low","Male",0,0,0,0,2,0,108,0,0,0,0,0,0,0,0,1,30
25,"M","Battery","African-American","Medium","Female",0,0,0,0,5,0,44,0,0,0,0,0,0,0,1,0,30
26,"F","Possession of Cocaine","Caucasian","Medium","Female",1,0,0,0,6,0,9,1,0,0,0,0,0,1,0,0,9
38,"F","Possession of Cocaine","African-American","Medium","Male",2,0,0,0,7,1,9,0,1,0,0,0,0,1,0,0,9
37,"M","Battery","African-American","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
34,"M","Viol Prot Injunc Repeat Viol","Caucasian","Medium","Male",3,0,0,1,5,0,1,0,1,0,0,0,1,0,1,0,1
38,"F","Agg Battery Grt/Bod/Harm","Hispanic","Low","Female",0,0,0,0,2,0,25,0,0,0,0,0,0,0,1,0,25
31,"M","Battery","African-American","Medium","Female",0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,2
29,"M","DUI Property Damage/Injury","Caucasian","Low","Female",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20,"F","arrest case no charge","Caucasian","High","Male",1,1,0,0,9,1,16,1,0,0,1,0,0,0,0,0,16
22,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1
51,"M","Battery","Hispanic","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
24,"M","Battery","African-American","Low","Male",2,0,0,0,4,1,1,0,1,0,0,0,0,0,1,0,1
47,"F","Poss Pyrrolidinovalerophenone","African-American","High","Male",0,0,0,0,8,1,1,0,0,0,0,0,0,1,0,0,1
36,"F","Driving While License Revoked","African-American","Medium","Female",1,0,0,0,5,1,6,1,0,0,0,0,0,0,0,0,6
21,"M","Resist/Obstruct W/O Violence","African-American","Low","Male",1,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,1
25,"M","Battery","African-American","High","Male",3,0,1,0,10,1,81,0,1,0,0,1,0,0,1,0,30
23,"F","Grand Theft in the 3rd Degree","African-American","High","Male",5,0,0,1,9,1,5,0,0,1,0,0,1,0,0,1,5
23,"M","Battery","Other","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1
24,"M","Possess Cannabis/20 Grams Or Less","Caucasian","High","Female",0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0
35,"F","arrest case no charge","Caucasian","Low","Male",2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,2
23,"M","Possess Drug Paraphernalia","Hispanic","Low","Female",0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1
19,"M","Criminal Mischief Damage <$200","African-American","Low","Female",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1
32,"F","Grand Theft (Motor Vehicle)","Caucasian","Low","Male",0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,1,6
39,"M","Lve/Scen/Acc/Veh/Prop/Damage","Caucasian","Low","Female",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
30,"F","Possession of Cocaine","African-American","High","Male",12,4,0,0,9,1,9,0,0,1,1,0,0,1,0,0,9
33,"F","Tamper With Witness","African-American","Medium","Male",2,0,0,0,7,0,259,0,1,0,0,0,0,0,0,0,30
36,"M","Battery","Caucasian","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
29,"F","Poss Pyrrolidinovalerophenone","African-American","High","Male",8,0,1,1,8,1,3,0,0,1,0,1,1,1,0,0,3
40,"F","Possession of Cocaine","Caucasian","Low","Female",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
53,"F","Possession of Cocaine","African-American","Medium","Male",4,0,0,0,7,0,2,0,1,0,0,0,0,1,0,0,2
28,"M","Assault","Caucasian","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
38,"M","Driving Under The Influence","Hispanic","Low","Male",2,0,0,0,2,0,29,0,1,0,0,0,0,0,0,0,29
27,"F","Possession of Cocaine","African-American","High","Male",9,0,1,0,9,1,2,0,0,1,0,1,0,1,0,0,2
55,"F","Battery on a Person Over 65","Caucasian","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1
22,"M","Battery","African-American","Medium","Male",1,1,0,0,7,0,2,1,0,0,1,0,0,0,1,0,2
34,"F","Grand Theft in the 3rd Degree","African-American","Low","Female",1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2
55,"M","Battery","Caucasian","Low","Male",1,0,0,0,2,0,4,1,0,0,0,0,0,0,1,0,4
24,"F","arrest case no charge","Hispanic","High","Male",2,0,0,0,8,0,92,0,1,0,0,0,0,0,0,0,30
47,"M","Battery","African-American","High","Female",21,0,1,1,9,1,22,0,0,1,0,1,1,0,1,0,22
41,"M","Battery","Other","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41,"F","Possession of Cocaine","Hispanic","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1
61,"F","Felony Battery w/Prior Convict","African-American","Low","Male",12,0,0,0,3,0,242,0,0,1,0,0,0,0,1,0,30
57,"F","Aggravated Assault W/dead Weap","African-American","Low","Male",3,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,2
38,"M","Battery","Caucasian","Low","Female",2,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1
25,"F","arrest case no charge","Caucasian","Low","Male",13,4,0,1,4,1,5,0,0,1,1,0,1,0,0,0,5
23,"F","Fleeing Or Attmp Eluding A Leo","African-American","Low","Male",0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
23,"F","Aggrav Battery w/Deadly Weapon","Caucasian","Medium","Male",3,0,0,0,5,0,10,0,1,0,0,0,0,0,1,0,10
20,"F","Deliver Cannabis","African-American","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1
44,"F","Possession of Cocaine","Caucasian","High","Male",1,0,0,0,8,0,1,1,0,0,0,0,0,1,0,0,1
38,"M","DUI Property Damage/Injury","Caucasian","Low","Female",1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2
56,"F","Lewd or Lascivious Molestation","African-American","Low","Male",5,0,0,0,2,1,598,0,0,1,0,0,0,0,0,0,30
43,"F","Crimin Mischief Damage $1000+","Caucasian","Low","Male",2,0,0,0,2,1,5,0,1,0,0,0,0,0,0,0,5
22,"F","Burglary Dwelling Armed","African-American","Low","Male",0,0,0,0,3,1,150,0,0,0,0,0,0,0,0,1,30
32,"F","Neglect Child / No Bodily Harm","Other","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,"F","Driving While License Revoked","African-American","Medium","Male",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1
22,"F","Robbery Sudd Snatch No Weapon","African-American","High","Male",1,0,0,0,9,1,103,1,0,0,0,0,0,0,0,0,30
23,"F","Grand Theft (Motor Vehicle)","African-American","High","Male",3,0,0,0,9,1,44,0,1,0,0,0,0,0,0,1,30
24,"F","Possession of Morphine","Caucasian","Low","Male",1,0,0,1,4,0,2,1,0,0,0,0,1,1,0,0,2
45,"M","DUI Property Damage/Injury","Other","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,"F","Possession of Cannabis","African-American","High","Male",2,0,1,0,9,0,1,0,1,0,0,1,0,1,0,0,1
29,"M","Battery","African-American","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
51,"M","Leave Acc/Attend Veh/More $50","Caucasian","Low","Female",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1
36,"M","Criminal Mischief","Hispanic","Low","Male",2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,0,1
25,"F","Poss3,4 Methylenedioxymethcath","African-American","Low","Male",1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
46,"F","Grand Theft in the 3rd Degree","Hispanic","Low","Male",13,0,0,0,3,0,142,0,0,1,0,0,0,0,0,1,30
62,"F","Possession of Cocaine","African-American","High","Male",22,0,0,0,8,1,33,0,0,1,0,0,0,1,0,0,30
25,"F","Pos Cannabis W/Intent Sel/Del","African-American","Low","Male",0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,1
27,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Male",2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,2
22,"F","Grand Theft in the 3rd Degree","Caucasian","High","Female",3,0,0,0,9,1,3,0,1,0,0,0,0,0,0,1,3
37,"F","Aggravated Battery On 65/Older","Hispanic","Low","Male",1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2
21,"F","False Ownership Info/Pawn Item","Caucasian","Low","Male",0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,2
39,"F","Possession Of Cocaine","Caucasian","Medium","Female",2,0,0,0,5,1,1,0,1,0,0,0,0,1,0,0,1
43,"F","Criminal Mischief","African-American","Low","Male",8,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1
22,"M","Battery","African-American","Medium","Male",0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1
28,"F","arrest case no charge","African-American","Medium","Female",4,0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,2
43,"F","Grand Theft in the 3rd Degree","Caucasian","High","Male",0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,1,1
27,"F","Possession of Hydrocodone","Caucasian","High","Male",7,0,0,0,8,1,1,0,0,1,0,0,0,1,0,0,1
27,"F","Fleeing Or Attmp Eluding A Leo","Other","Low","Male",0,0,0,0,2,1,54,0,0,0,0,0,0,0,0,0,30
31,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Male",1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1
28,"M","Battery","African-American","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
58,"M","DUI - Enhanced","Caucasian","Low","Male",3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
22,"F","Harm Public Servant Or Family","Caucasian","Low","Male",0,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,6
31,"F","Cruelty Toward Child","African-American","Low","Male",5,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,2
33,"F","Burglary Dwelling Assault/Batt","African-American","Low","Male",0,0,0,0,3,0,40,0,0,0,0,0,0,0,1,1,30
26,"M","Susp Drivers Lic 1st Offense","African-American","High","Male",6,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,1
23,"M","Battery","African-American","Medium","Female",1,0,1,0,5,0,0,1,0,0,0,1,0,0,1,0,0
32,"F","Felony Battery w/Prior Convict","Caucasian","High","Male",11,0,0,0,10,0,141,0,0,1,0,0,0,0,1,0,30
22,"F","Deliver 3,4 Methylenediox","Caucasian","High","Male",0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,1
35,"F","Aggrav Child Abuse-Agg Battery","African-American","Low","Female",2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1
47,"F","Burglary Conveyance Unoccup","Caucasian","Medium","Male",1,0,0,0,6,1,82,1,0,0,0,0,0,0,0,1,30
35,"F","Aggravated Assault w/Firearm","Hispanic","Low","Male",2,0,0,0,1,0,14,0,1,0,0,0,0,0,1,0,14
29,"F","Grand Theft Dwell Property","African-American","High","Male",17,0,0,1,9,1,1,0,0,1,0,0,1,0,0,1,1
54,"M","Petit Theft","Caucasian","Low","Female",1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,1,4
29,"F","Aggravated Battery","Caucasian","High","Male",0,0,0,0,8,0,90,0,0,0,0,0,0,0,1,0,30
28,"M","Battery","Other","Low","Female",0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1
51,"F","Possession of Cocaine","African-American","High","Male",17,0,0,0,8,1,1,0,0,1,0,0,0,1,0,0,1
36,"M","arrest case no charge","African-American","Medium","Female",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1
35,"M","arrest case no charge","Caucasian","Low","Male",3,0,0,0,4,1,10,0,1,0,0,0,0,0,0,0,10
20,"F","arrest case no charge","African-American","Low","Male",1,0,0,1,4,1,1,1,0,0,0,0,1,0,0,0,1
25,"F","Poss3,4 Methylenedioxymethcath","African-American","Medium","Male",0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,2
29,"M","Fail Register Vehicle","African-American","Medium","Male",2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1
31,"F","Possession of Cocaine","Hispanic","High","Male",0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0
39,"M","Assault","Caucasian","Low","Male",0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
30,"F","Burglary Structure Unoccup","African-American","Low","Male",1,0,0,0,4,1,132,1,0,0,0,0,0,0,0,1,30
23,"F","Possession of Hydrocodone","African-American","Medium","Female",0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
23,"F","arrest case no charge","African-American","Low","Female",1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1
37,"M","Battery","Hispanic","Low","Female",0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1
30,"F","Driving While License Revoked","African-American","Medium","Male",21,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,1
33,"F","Grand Theft in the 3rd Degree","African-American","High","Male",18,0,0,3,9,1,1,0,0,1,0,0,1,0,0,1,1
20,"M","Resist/Obstruct W/O Violence","Hispanic","Low","Male",0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1
30,"F","Criminal Mischief","African-American","Medium","Male",9,0,1,0,7,1,8,0,0,1,0,1,0,0,0,0,8
23,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",1,0,0,0,6,0,36,1,0,0,0,0,0,0,0,1,30
27,"F","Neglect Child / Bodily Harm","African-American","Low","Female",0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
38,"M","Possess Cannabis 1000FTSch","African-American","Medium","Male",10,0,1,0,6,0,1,0,0,1,0,1,0,1,0,0,1
42,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2
31,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1
23,"F","Burglary Dwelling Occupied","African-American","High","Male",2,0,0,0,9,1,6,0,1,0,0,0,0,0,0,1,6
31,"F","Possession of Cocaine","Caucasian","Low","Male",1,0,0,0,3,1,39,1,0,0,0,0,0,1,0,0,30
43,"M","Battery","African-American","Medium","Male",1,0,0,0,5,1,5,1,0,0,0,0,0,0,1,0,5
39,"F","Aggravated Assault W/Dead Weap","Caucasian","Low","Male",0,0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,6
31,"M","Aggravated Assault W/dead Weap","African-American","Low","Male",0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,4
22,"F","Burglary Conveyance Unoccup","Caucasian","Medium","Male",3,0,0,0,7,1,142,0,1,0,0,0,0,0,0,1,30
33,"F","Aggravated Assault W/Dead Weap","African-American","Low","Female",0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2
23,"F","Aggravated Battery / Pregnant","African-American","Medium","Male",1,0,0,0,6,1,120,1,0,0,0,0,0,0,1,0,30
29,"F","Consp Traff Oxycodone  4g><14g","Caucasian","Low","Female",0,0,0,0,4,0,28,0,0,0,0,0,0,1,0,0,28
62,"F","Solicit Deliver Cocaine","Caucasian","Low","Male",2,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,3
56,"F","Possession of Cocaine","African-American","Low","Female",1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1
24,"F","Grand Theft on 65 Yr or Older","African-American","Low","Female",4,0,0,0,3,1,2,0,1,0,0,0,0,0,0,1,2
44,"M","Battery","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
22,"F","arrest case no charge","African-American","Medium","Male",2,0,1,0,7,1,2,0,1,0,0,1,0,0,0,0,2
28,"F","Possession of Cocaine","African-American","Medium","Female",4,0,0,0,5,1,2,0,1,0,0,0,0,1,0,0,2
30,"F","Carrying Concealed Firearm","African-American","Medium","Male",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
32,"M","Battery on Law Enforc Officer","Caucasian","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
51,"F","Grand Theft (Motor Vehicle)","Caucasian","Medium","Male",3,0,0,0,6,0,17,0,1,0,0,0,0,0,0,1,17
21,"F","Burglary Conveyance Unoccup","African-American","Medium","Male",0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,3
21,"F","Possession of Cocaine","African-American","High","Male",2,0,0,0,9,1,18,0,1,0,0,0,0,1,0,0,18
27,"F","Carrying Concealed Firearm","African-American","High","Male",3,0,0,0,9,1,9,0,1,0,0,0,0,0,0,0,9
28,"F","Poss3,4 Methylenedioxymethcath","Hispanic","Low","Male",0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
31,"F","Aggrav Battery w/Deadly Weapon","African-American","Low","Female",0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2
33,"M","Battery","African-American","High","Male",0,0,0,0,8,1,1,0,0,0,0,0,0,0,1,0,1
49,"F","Possession of Cocaine","Caucasian","Low","Female",2,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1
41,"F","arrest case no charge","Other","Low","Female",2,0,0,0,3,0,16,0,1,0,0,0,0,0,0,0,16
20,"M","Battery","Caucasian","Low","Male",0,0,0,5,4,0,1,0,0,0,0,0,1,0,1,0,1
31,"F","Possession of Cocaine","African-American","Medium","Male",10,0,0,1,6,1,182,0,0,1,0,0,1,1,0,0,30
25,"F","arrest case no charge","African-American","Medium","Male",5,0,0,0,5,1,49,0,0,1,0,0,0,0,0,0,30
23,"F","arrest case no charge","African-American","High","Male",4,0,1,0,9,1,193,0,1,0,0,1,0,0,0,0,30
26,"M","Battery","Caucasian","Low","Male",0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,3
45,"F","Failure To Return Hired Vehicle","Asian","Low","Female",6,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,2
28,"M","Battery","Caucasian","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1
28,"F","Aggravated Battery / Pregnant","African-American","High","Female",13,0,0,0,9,1,32,0,0,1,0,0,0,0,1,0,30
39,"F","Resist Officer w/Violence","Caucasian","Low","Male",0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2
59,"F","Possession Of Methamphetamine","Hispanic","Low","Male",1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1
52,"M","Battery","African-American","Low","Male",4,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,5
36,"M","Viol Injunct Domestic Violence","Hispanic","Medium","Male",1,0,0,0,5,0,4,1,0,0,0,0,0,0,1,0,4
30,"F","Deliver Cocaine","African-American","Low","Male",2,0,0,0,3,1,2,0,1,0,0,0,0,1,0,0,2
21,"M","Battery","African-American","Medium","Female",0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,1
25,"M","Susp Drivers Lic 1st Offense","African-American","Low","Male",2,0,0,0,4,1,5,0,1,0,0,0,0,0,0,0,5
22,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
61,"M","Susp Drivers Lic 1st Offense","African-American","Low","Male",20,0,0,0,2,1,31,0,0,1,0,0,0,0,0,0,30
24,"F","Possession of Cannabis","Caucasian","Medium","Male",2,0,0,2,6,0,33,0,1,0,0,0,1,1,0,0,30
26,"F","Grand Theft in the 3rd Degree","Caucasian","High","Female",2,0,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0
34,"F","arrest case no charge","African-American","Low","Female",6,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1
45,"M","Soliciting For Prostitution","African-American","High","Male",12,1,0,0,8,1,4,0,0,1,1,0,0,0,0,0,4
54,"F","Possession of Cocaine","African-American","Low","Male",4,0,0,0,3,1,1,0,1,0,0,0,0,1,0,0,1
51,"M","Consume Alcoholic Bev Pub","African-American","Medium","Male",8,0,0,0,5,0,26,0,0,1,0,0,0,1,0,0,26
28,"F","Pos Cannabis W/Intent Sel/Del","African-American","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
23,"F","Poss Unlaw Issue Id","Caucasian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
30,"F","Aggravated Battery / Pregnant","Caucasian","Low","Male",0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1
25,"M","Operating W/O Valid License","African-American","Low","Male",0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
25,"F","Pos Cannabis W/Intent Sel/Del","Caucasian","Medium","Male",2,0,0,0,5,0,9,0,1,0,0,0,0,1,0,0,9
28,"F","Possession of Cocaine","Caucasian","Medium","Male",2,0,0,0,7,0,1,0,1,0,0,0,0,1,0,0,1
32,"M","Battery","African-American","Low","Female",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
35,"F","arrest case no charge","African-American","Low","Male",7,0,0,0,4,0,29,0,0,1,0,0,0,0,0,0,29
49,"M","Battery","African-American","Low","Male",0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,4
36,"F","Possession of Cocaine","Caucasian","Low","Male",5,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,1
